id;dominio;controle;metodo;status;evidencia;observacao
DUCK-0134;Hierarquia tipográfica;contraste;limite operacional;PARCIAL;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0135;Hierarquia tipográfica;contraste;aceitação de entrega;REVISAO_HUMANA;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0136;Hierarquia tipográfica;responsividade;inspeção estática;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0137;Hierarquia tipográfica;responsividade;prova estrutural;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0138;Hierarquia tipográfica;responsividade;evidência disponível;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0139;Hierarquia tipográfica;responsividade;limite operacional;PARCIAL;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0140;Hierarquia tipográfica;responsividade;aceitação de entrega;REVISAO_HUMANA;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0141;Hierarquia tipográfica;persistência;inspeção estática;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0142;Hierarquia tipográfica;persistência;prova estrutural;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0143;Hierarquia tipográfica;persistência;evidência disponível;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0144;Hierarquia tipográfica;persistência;limite operacional;PARCIAL;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0145;Hierarquia tipográfica;persistência;aceitação de entrega;REVISAO_HUMANA;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0146;Hierarquia tipográfica;segurança de entrada;inspeção estática;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0147;Hierarquia tipográfica;segurança de entrada;prova estrutural;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0148;Hierarquia tipográfica;segurança de entrada;evidência disponível;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0149;Hierarquia tipográfica;segurança de entrada;limite operacional;PARCIAL;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0150;Hierarquia tipográfica;segurança de entrada;aceitação de entrega;REVISAO_HUMANA;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0151;Hierarquia tipográfica;privacidade;inspeção estática;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0152;Hierarquia tipográfica;privacidade;prova estrutural;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0153;Hierarquia tipográfica;privacidade;evidência disponível;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0154;Hierarquia tipográfica;privacidade;limite operacional;PARCIAL;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0155;Hierarquia tipográfica;privacidade;aceitação de entrega;REVISAO_HUMANA;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0156;Hierarquia tipográfica;desempenho;inspeção estática;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0157;Hierarquia tipográfica;desempenho;prova estrutural;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0158;Hierarquia tipográfica;desempenho;evidência disponível;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0159;Hierarquia tipográfica;desempenho;limite operacional;PARCIAL;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0160;Hierarquia tipográfica;desempenho;aceitação de entrega;REVISAO_HUMANA;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0161;Hierarquia tipográfica;manutenibilidade;inspeção estática;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0162;Hierarquia tipográfica;manutenibilidade;prova estrutural;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0163;Hierarquia tipográfica;manutenibilidade;evidência disponível;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0164;Hierarquia tipográfica;manutenibilidade;limite operacional;PARCIAL;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0165;Hierarquia tipográfica;manutenibilidade;aceitação de entrega;REVISAO_HUMANA;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0166;Hierarquia tipográfica;tipagem;inspeção estática;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0167;Hierarquia tipográfica;tipagem;prova estrutural;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0168;Hierarquia tipográfica;tipagem;evidência disponível;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0169;Hierarquia tipográfica;tipagem;limite operacional;PARCIAL;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0170;Hierarquia tipográfica;tipagem;aceitação de entrega;REVISAO_HUMANA;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0171;Hierarquia tipográfica;rastreabilidade;inspeção estática;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0172;Hierarquia tipográfica;rastreabilidade;prova estrutural;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0173;Hierarquia tipográfica;rastreabilidade;evidência disponível;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0174;Hierarquia tipográfica;rastreabilidade;limite operacional;PARCIAL;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0175;Hierarquia tipográfica;rastreabilidade;aceitação de entrega;REVISAO_HUMANA;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0176;Hierarquia tipográfica;evidência visual;inspeção estática;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0177;Hierarquia tipográfica;evidência visual;prova estrutural;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0178;Hierarquia tipográfica;evidência visual;evidência disponível;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0179;Hierarquia tipográfica;evidência visual;limite operacional;PARCIAL;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0180;Hierarquia tipográfica;evidência visual;aceitação de entrega;REVISAO_HUMANA;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0181;Hierarquia tipográfica;documentação;inspeção estática;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0182;Hierarquia tipográfica;documentação;prova estrutural;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0183;Hierarquia tipográfica;documentação;evidência disponível;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0184;Hierarquia tipográfica;documentação;limite operacional;PARCIAL;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0185;Hierarquia tipográfica;documentação;aceitação de entrega;REVISAO_HUMANA;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0186;Hierarquia tipográfica;recuperação;inspeção estática;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0187;Hierarquia tipográfica;recuperação;prova estrutural;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0188;Hierarquia tipográfica;recuperação;evidência disponível;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0189;Hierarquia tipográfica;recuperação;limite operacional;PARCIAL;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0190;Hierarquia tipográfica;recuperação;aceitação de entrega;REVISAO_HUMANA;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0191;Hierarquia tipográfica;exportação;inspeção estática;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0192;Hierarquia tipográfica;exportação;prova estrutural;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0193;Hierarquia tipográfica;exportação;evidência disponível;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0194;Hierarquia tipográfica;exportação;limite operacional;PARCIAL;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0195;Hierarquia tipográfica;exportação;aceitação de entrega;REVISAO_HUMANA;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0196;Hierarquia tipográfica;entrega;inspeção estática;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0197;Hierarquia tipográfica;entrega;prova estrutural;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0198;Hierarquia tipográfica;entrega;evidência disponível;CONFIRMADO_ESTATICO;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0199;Hierarquia tipográfica;entrega;limite operacional;PARCIAL;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0200;Hierarquia tipográfica;entrega;aceitação de entrega;REVISAO_HUMANA;index.html;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0201;Paleta verde;presença funcional;inspeção estática;CONFIRMADO_ESTATICO;src/app/globals.css;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0202;Paleta verde;presença funcional;prova estrutural;CONFIRMADO_ESTATICO;src/app/globals.css;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0203;Paleta verde;presença funcional;evidência disponível;CONFIRMADO_ESTATICO;src/app/globals.css;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-0204;Paleta verde;presença funcional;limite operacional;PARCIAL;src/app/globals.css;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
